video_id,subset,recipe_type,segment_id,segment_start,segment_end,sentence,predicted_label
rlHZ8xe9G10,training,209,2,176,207,add the water to the bouillon cube and add that to the pan,Cook-Heat
ruKDS_jExs8,training,409,3,160,173,add some cumin seeds and pepper corns,Season
sSO2wO-yaHw,validation,304,2,180,183,add wine to the wok,Cook-Heat
sSO2wO-yaHw,validation,304,5,255,257,add bamboo to the wok,Cook-Heat
sSO2wO-yaHw,validation,304,6,280,295,add the maggi sauce to the wok and stir,Cook-Heat
so-RuJQY1d0,validation,409,4,107,135,add the marinated vegetables into the pan and mix evenly to cover the veggies,Cook-Heat
so-RuJQY1d0,validation,409,8,275,296,put a layer of  rice to the bottom of the dish and sprinkle little garam masala over it,Plate
tKsGWxiWWCg,validation,323,6,219,234,add pork and scallions to the wok,Cook-Heat
twL5BU4aFCo,training,319,10,268,269,add rice to the pot,Cook-Heat
umveZyJ1h1s,training,219,6,280,289,add diced onion and garlic to the bowl,Mix
umveZyJ1h1s,training,219,8,389,412,transfer everything into a pyrex bowl,Mix
v7U70gPylBA,training,221,0,23,40,pour 2 tbsp of olive oil in a pan and add diced 1 huge onion,Cook-Heat
vEiWZHn2OiE,training,206,2,134,144,add shredded parmesan cheese pepper and heavy cream and whisk them,Season
vHXLk-xtvQw,training,119,4,151,187,put the meat into the loaf pan,Bake
v_dkYNq8G9Y,validation,321,6,227,248,add oil into a hot wok and add the green onion garlic and ginger,Cook-Heat
v_dkYNq8G9Y,validation,321,7,273,293,add the sauce to the wok and stir,Cook-Heat
vow-kxTPatc,training,419,1,114,132,add salt sugar and baking powder to flour,Bake
vp_dOhmfGcs,validation,403,8,370,395,add the sauce to the wok and stir,Cook-Heat
vw9FgztLKFc,training,215,1,74,101,add red wine thyme and escargots,Season
w0FBc7-Acs8,training,419,0,30,74,add seasoning and liquid to the flour,Season
wBxa_mAFRJU,training,230,0,20,25,add honey to a pan,Season
wBxa_mAFRJU,training,230,5,44,51,add chunks of lamb onion and pepper to the skewer and heat in a pan,Cook-Heat
wSXkTrTvI5o,training,213,4,146,155,sprinkle cheese on top,Plate
wqpqx-Qm7lk,validation,119,3,187,244,add eggs the crackers salt and pepper mix,Season
xS78EktJZZA,training,210,12,171,172,remove potatoes from the pan and place them on a plate,Idle
y4y22RQH05c,validation,103,6,273,286,place the other patty on the cheese slices and remove them from the grill pan,Cook-Heat
zEdAA9Oxpdw,training,219,3,151,203,add salt ground mustard seed brown sugar and stir,Season
0-OWf7eul6w,training,214,2,83,95,cook a pot of mixed vegetables including lentils green onion and carrot with water,Cook-Heat
0EuykeOvGg4,validation,310,5,350,362,cut away bloodline,Cut
0Mz4NTozNXw,training,102,0,20,40,combine flour cornstarch instant mashed potatos and cayenne,Mix
0uaKitJaqmI,validation,212,3,156,190,stir in flour thyme water beef bouillon cubes and worcestershire sauce,Cut
0uaKitJaqmI,validation,212,8,270,306,stir in the nutmeg cream egg yolk butter salt and pepper,Mix
1-SJGQ2HLp8,training,205,4,130,150,cut the dough into fourths and roll,Cut
10dZTHlkb8w,validation,101,7,250,255,top the sandwiches with bread,Plate
186EQzPPHW8,validation,208,7,346,387,plate the mashed potatoes with chives and add the sausages cabbage onion and gravy to the plate,Plate
1BgVCXxPjIc,training,425,7,146,164,grate some cheese on the dosa fold the dosa and garnish with some cheese,Plate
1k64hSAAAd4,training,117,2,15,17,spread butter on the dish,Plate
1r7N-G4kYG8,training,122,5,169,174,stir the tomato and onion mixture in the pan,Mix
1uoT5TjyWsU,training,113,3,126,139,spread hot sauce on one bread slice and add the grated cheese and top it with a bread slice,Plate
2NsbFst90QQ,training,305,3,104,145,wash and chop the chives and then add to a bowl,Cut
2Q-Nq6kxpfg,training,302,0,30,36,grate a carrot and zucchini,Cut
2zFAZy0zSbw,validation,303,5,279,292,stir all of the ingredients in the pan,Mix
3dUm-m3iFaI,validation,422,0,59,81,boil some water in a pan and add some wonton noodles and stir,Cook-Heat
3t0DOJgK1vs,training,421,0,12,20,peel and cut the potatoes,Cut
3t0DOJgK1vs,training,421,4,50,56,mix the flour oil and salt,Mix
40UqljqGXXA,training,316,1,124,136,drain liquid out named dashi and add some soup base,Idle
40UqljqGXXA,training,316,4,206,207,garnish the soup with green onion,Plate
45mgcWx16mM,training,208,2,117,164,peel the skin of the potatoes cut them into pieces and add them to the water and cook,Cook-Heat
4PAmIrh4heE,training,229,2,135,167,separate mint leaves from the stems,Cut
4u1Cxoke6Co,training,207,6,141,144,garnish the fish and chips with a lemon wedge,Plate
543n2SO_03E,training,214,1,100,113,season the liver,Season
5B1jpHgRetQ,training,316,1,82,94,soak wakame in the water,Prep
5I-_uJQ0t1o,training,107,4,319,376,mix some flour and black pepper and coat the squid rings with it,Season
5VnaolWGIy4,validation,112,2,64,72,mix the grilled bacon with the pasta in a bowl,Mix
5haTwcEIyE8,training,102,4,193,210,flip the onion rings over and bake in the oven,Bake
5nh2CP22dgY,validation,209,10,345,378,spread some parmesan cheese on top,Plate
62H65wNWMZo,training,212,6,109,112,once the gravy thickens take it off the heat and pour it to a baking dish,Bake
6IN_mupBjh8,training,106,3,239,286,mix the pasta and add paprika,Mix
6uttmRx2ovo,training,218,0,50,108,peel cut and boil the potatoes,Cook-Heat
7-FatJyHj_g,validation,305,1,30,44,mix the lettuce with salt in a bowl,Mix
720an9dDfkY,training,211,3,152,203,fry onions cabbage garlic and seasoning in a pan,Cook-Heat
78dIqPhgnLs,training,401,0,57,108,heat some oil in the pot and add some cumin seeds chopped onions and salt and cook,Cook-Heat
7PATXwoKFeI,training,211,3,96,121,cook the finely chopped cabbage and onion in the same skillet,Cook-Heat
7dUpBLA2C6I,training,213,1,21,30,melt some butter and add some flour in a pot,Cook-Heat
7ebZWviUfUA,validation,108,3,35,47,warm up milk,Cook-Heat
7ghf2NpsdcM,training,301,8,262,282,mix the sauce with the chicken,Mix
86Mb6cYFJig,validation,410,0,33,57,mix flour salt oil and water,Mix
92cezdsHEwM,training,225,3,265,290,blend the beans with an immersion blender,Mix
9K3HfJqsY-M,training,316,0,24,56,chop green onions and some soft tofu,Cut
9iH8GK1pcEM,validation,116,5,97,124,spread a layer of pizza sauce and place grated cheese sliced pepperoni and fried bacon on top,Plate
AGq4lnC_WVo,training,121,13,604,608,top the soup with some chopped parsley,Plate
ALpzvKkohfQ,training,405,3,211,216,cover the the pot,Idle
APKue3kxJmg,training,205,2,240,243,cover the dough,Idle
AcWeYhS3cDs,validation,317,5,78,86,cover and refrigerate the beef,Idle
Ay55c3jSbeI,training,230,5,307,318,slice the bell pepper,Cut
CElmXCveb48,training,208,11,158,180,cook the pears in a pot with butter sugar mustard and pepper,Cook-Heat
Ck3oNHsLqfk,training,214,8,235,263, plate the foie gras and pancakes over the salad and pour a little cherry sauce on top,Plate
CrLSUUltW2A,training,421,6,297,317,heat the dough on pan,Cook-Heat
D0EAxdmzjzE,training,124,4,167,180,cook sausages on the grill pan,Cook-Heat
D1pNWjRvzFs,training,306,7,165,186,cut eggplant pumpkin and baby corn cover in batter and breadcrumbs and fry,Cook-Heat
DBgap0YANhs,validation,409,5,362,370,mix fried onions with the rice,Mix
DeP_lwBPvzw,training,406,3,108,112,drain the shrimp,Idle
DrM_ZiRvIro,training,115,1,120,138,mix the canned corn with the milk mxiture,Mix
DrXVuj1Qowo,validation,418,0,73,81,soak the channas in water and then transfer it into the pressure cooker,Prep
DsKNKsXCLJw,training,114,10,208,223,mix the potatoes,Mix
DwJpxm7RI3k,training,419,5,154,159,cover the dough,Idle
EnP2j1caRVs,validation,318,0,11,43,soak and rinse the short ribs,Prep
FXuAeiK2Y5Y,training,222,6,90,100,distribute the mussels on a baking tray,Bake
Fe4tO5vW9_E,training,114,2,61,71,melt the butter and add garlic,Cook-Heat
HbXjlFaPzOM,training,114,1,126,155,soak the potatoes  add some salt and boil it,Cook-Heat
IJXdHAGqxhA,training,317,3,82,102,slice the green onions and add them along with the onions and beef to the soy sauce mixture,Cut
IJXdHAGqxhA,training,317,5,118,123,cover the bowl with plastic wrap and place in fridge,Idle
IPl_MdY9yNQ,training,218,9,276,291,fry the onions in a pan with salt pepper and herbs,Cook-Heat
JAF3Bpy-AsY,training,318,1,75,90,combine water soy sauce and honey,Mix
JPbFE731Y0c,validation,216,5,167,180,serve it with bun and potato chips,Plate
KYoelaJY5LA,validation,225,5,147,157,top the soup with parsley and oil,Plate
KgpkoZrOqck,training,321,7,418,470,heat the sesame oil ginger slice minced garlic green onion and chili pepper in the pan,Cut
L-NOPLU4JOQ,training,419,3,167,170,cover the dough,Idle
L3x9HDsfpBY,training,126,8,228,252,cook the steak on a pan and season some green onion with the sauce left,Cook-Heat
L4tdvpago7s,training,318,8,326,364,grill the short ribs on both sides,Cook-Heat
LnlYlMuX1Cc,training,121,2,101,129,mince two can of clams,Cut
M4cDslY_qCg,training,110,6,138,163,toss the lettuce well in the sauce and take it out to serve with the homemade croutons,Plate
Mm6Ay5ez6Ig,training,302,5,126,150,chop the green onion and add to the pan,Cut
N1-rqFfCm9M,validation,422,8,138,153,drain and rinse the noodles and pour oyster sauce oil over it,Idle
N6J2ZQYic_g,training,109,4,135,156,dip the wings in the sauce and place it on the baking sheet with foil,Bake
NNEpaEq7OpI,training,116,4,215,244,cut the dough into squares and add tomato sauce pepperoni and cheese,Cut
NWBh5-CfPHk,training,229,1,105,245,blend chickpeas and fava beans seperately without water and put it in a big bowl,Mix
NYhsc9ikk4I,validation,109,4,224,243,flip the wings,Cook-Heat
Nbl97Bp3Kzw,training,107,3,169,179,coat the squid in flour,Season
NkU9HSI1S9k,training,325,4,222,227,garnish the soup with cilantro leaves,Plate
NujJqJUXSQY,training,104,6,186,205,serve the scrambled eggs with the prepared toast,Plate
O7nS_uu3CZo,training,214,2,70,73,flip the foie gras over,Cook-Heat
OEguXgM-vbk,training,113,5,242,246,flip when browned,Cook-Heat
OJB3_asB2rc,training,209,1,24,35,grate onion carrot and garlic into the pan,Cut
OWtnI3m-p8g,validation,110,9,265,278,cut up the tomatos and add them to the salad,Cut
P7bsYTDILps,training,119,9,176,188,mix tomato ketch up and barbeque sauce,Mix
PNlctwVmbLY,validation,305,4,175,222,mix garlic ginger pepper flakes green onion and honey in a bowl,Mix
RKhfv-spUaI,validation,124,1,54,88,mix flour oil salt and the yeast mixture together,Mix
RUxugNYxFqg,validation,319,5,241,256,fry the carrots with oil and salt,Cook-Heat
SDHOR15oWwU,training,203,9,258,267,combine melted butter fresh basil leaves chopped and garlic paste,Mix
SHGY7kKeLq8,training,216,1,111,130,cook some chopped white onion with beer and the brat in a pan,Cook-Heat
SKRTpHStvT8,training,406,0,41,48,boil shrimp in a pot and drain when finished,Idle
SSmpg5gmTzc,training,126,4,254,283,heat the tortilla on a tortilla pan,Cook-Heat
TF1iWaX2-DM,validation,102,4,135,145,cover with plastic wrap and let sit over night,Idle
TGY3iP4X34c,training,127,2,126,150,blend cilantro onion tomato and jalapeno,Mix
TmbdrTVJ_Mo,training,213,0,32,68,melt butter in a pan add 1 tbsp of all purpose flour whisk it and cook,Cook-Heat
TmbdrTVJ_Mo,training,213,3,134,213,place toasted breads on a baking tray and put mustard and ham on top,Bake
TsEyXJqB4vk,training,413,1,177,240,chop ginger garlic cilantro,Cut
U10oixMc9_k,training,110,3,120,137,slice bread into pieces and place onto a baking tray,Bake
U10oixMc9_k,training,110,9,220,246,top with dressing and parmesan cheese,Plate
UGUF_9Rt9ZE,training,317,2,135,154,fry the beef slice and sprinkle sesame seeds over it,Cook-Heat
UHmKlQ2OkTM,training,106,10,468,521,put the coated macaroni in a baking dish,Bake
UoP9ZJKqAh4,training,114,3,51,65,stir the potato mixture with a spoon,Mix
VRPRVTMmNwg,training,230,2,139,196,cut the chuck roast into cubes and pour the marinade over it,Bake
Vi9BxQvpdpQ,training,418,4,160,181,heat up oil add cumin seeds onion and cook until onion gets golden brown,Cook-Heat
VwBJ230pjSk,training,419,7,272,275,flip the naan to the other side,Cook-Heat
Vyrq2i3R_Sk,training,209,6,241,246,add meat mixture to baking dish,Bake
WWwcQ6kiKtA,training,126,0,87,130,mix the orange juice lime juice cumin seeds garlic cilantro salt and pepper in a bowl,Mix
WXj9wVPWmj0,training,213,2,151,208,top with grated cheese and olive oil,Plate
We4NsM_moJQ,training,413,3,165,174,peel and chop carrot and daikon into strips and put in a bowl,Cut
WlHWRPyA7_g,validation,302,2,56,74,cook the wrapper,Cook-Heat
WlkaUxBwURQ,validation,211,0,86,95,boil and strain the potatoes put them into a pan and mash,Cook-Heat
X1e5zsLlbZo,training,304,0,13,27,cook udon noodles in boiling water,Cook-Heat
X1e5zsLlbZo,training,304,7,155,170,drain the udon noodles,Idle
X4T4XjWNUgc,training,314,1,131,161,wash the baky bok choy and chop it,Cut
XEifm-iXMvs,validation,229,7,238,257,mix the cucumber garlic mint yogurt and black pepper,Mix
Xp2HNiLabRI,training,113,5,131,137,sprinkle salt on the tomato slices and lay some spinach leaves on top that,Season
XpZZ08wz_4A,training,228,6,134,148,peel the charred skin of the peppers and roughly chop them,Cut
XrhAUrmnjaA,training,403,3,91,104,slice the bell pepper,Cut
YMYNv3cZ9SE,validation,210,13,247,260,serve them with the bacon and scrambled eggs,Plate
YRZ8zZElALQ,validation,307,2,193,219,cover with plastic wrap and the mat and flip over,Idle
YX6v3tY7OPg,validation,213,1,42,56,top the bread with ham and add grated guerrier cheese,Plate
YZC_uXqB948,training,308,2,148,187,cut the rolled sushi into 5 pieces plate them and serve,Plate
ZLA9W7R4a_c,training,325,0,37,64,heat oil in a wok add some finely chopped garlic finely chopped chilies and saute,Cook-Heat
ZQGfcC62Pys,validation,214,1,48,53,flip the foie gras over,Cook-Heat
ZcsshMf0NTI,training,227,1,69,85,grate 1 head of cauliflower and chop 2 medium celery stocks,Cut
_GTwKEPmB-U,validation,210,0,18,22,grate squeeze and add potato to a bowl,Cut
__5RJw4UP1Y,training,203,9,105,119,combine the spaghetti and meatballs in a bowl,Mix
_o3eKyNEECU,training,316,3,50,58,boil soup stock diluted with water in a pot,Cook-Heat
_rrJbjpCOXs,training,225,4,171,177,garnish with feta cheese and fennel leaves,Plate
a473xRKrDYU,training,109,2,68,85,flip the wings,Cook-Heat
a5FoLWnEiAI,validation,416,3,201,248,heat a pan add butter oil cumin seeds coriander seeds and onion and stir,Cook-Heat
aCkbw-aI4xU,validation,214,4,120,138,sprinkle some salt on top of the apples and add some butter,Season
awlqmed2nwU,training,401,4,119,160,mix the spices and tomato puree in a bowl,Mix
bQ3QYyFglc0,training,101,10,154,163,cover it with another piece of bread,Idle
bpsKpmyexUs,training,222,0,206,236,prepare some healthy mussels that can close firmly,Prep
bxgdUWKOwtQ,validation,421,11,556,570,drain on paper towel,Idle
coYqrXsDPdU,training,106,0,24,38,heat some butter in a skillet  add flour and whisk it well,Cook-Heat
dI2WtKv1t_o,training,323,2,130,185,stir and chop eggs in pan until fully cooked,Mix
dXhZKrEUHEI,training,310,0,15,26,cut and peel the avocados,Cut
dkvHu_2X9rs,training,116,9,199,211,garnish the baked pizza with parsley and drizzle with the balsamic vinegar sauce,Plate
e7sUV8nqs3k,training,419,5,192,193,heat stove on high,Cook-Heat
edX_xmX6q0s,training,205,1,50,70,chop some fresh parsley and garlic,Cut
fIhIyOWIIz0,training,307,0,12,22,spread sushi rice on a piece of sushi wrapper,Plate
fOPF3x6c2WI,training,101,5,74,76,cover the top with the other bun,Idle
ffyHeyRpYvo,validation,208,1,27,34,melt some butter in another pan and chop some leeks put them in water and keep ready,Cut
g5qy84ftuIw,training,227,3,190,200,slice the green onions and add them to the salad,Cut
g5qy84ftuIw,training,227,5,212,216,chop the herbs,Cut
hM3j1SlUQd8,training,308,1,67,76,spread rice onto the sheet,Plate
haOViOps2ew,training,221,2,102,115,crush garlic caraway seeds and salt in a small bowl,Cut
ho2JlRJp9rk,training,103,4,195,220,mix pickles onions and flour and deep fry,Cook-Heat
i2bQ88Ci5p4,training,109,5,85,99,coat the chicken in flour and then the flour mixture,Season
i8BjqgemuXo,training,213,4,153,168,cover it with another piece of bread and add more sauce on top,Idle
imfl-NXiU8g,training,214,2,150,193,heat some duck fat in a pan add the apple and sprinkle sugar on top,Cook-Heat
iq7aiv9MPvA,validation,126,3,277,279,cover it with another piece of tortilla,Idle
jGC0VhFCk5Y,training,210,6,114,125,boil the potato ball in water,Cook-Heat
jGnz9f_2A2Y,training,306,2,208,238,crush seaweed and chilies,Cut
k3nRPKCyyVg,training,318,4,244,254,peel the ginkgo nuts and add to the beef,Cut
k_PX3Pa5GdY,training,302,9,200,215,fold left side of wrapper over the top and then the right side then roll,Mix
kj5y_71bsJM,training,120,0,46,69,peel and shred the potatoes,Cut
kpRcFx8JQl0,training,211,3,82,90,chop the green onions and add them to a blender,Cut
l2E5jHfAENY,training,224,1,136,144,coat the meat with the all purpose flour and shake off the excess flour,Season
lKm5Ji1Fr4U,validation,122,0,61,80,heat some butter in a pan and add some cumin seeds chopped garlic and chopped onions,Cook-Heat
ljyO7IaGWLY,validation,218,8,292,311,fold the dough over and press the edges together,Mix
m20wLqgdmLY,training,101,0,52,71,combine the mayonnaise with dijon mustard grated lemon zest and pepper,Mix
mrHTodOjHOc,training,222,6,381,388,garnish with some seaweed salad on top to serve,Plate
mygg-vW_pRM,training,119,0,70,90,combine ground chuck oatmeal worcestershire sauce onions salt and chopped shallot in a bowl,Mix
nUq_ZTqMbFI,training,206,1,103,109,grate some cheese in a bowl,Cut
oNgVoSBrndw,training,229,0,60,86,combine chopped parsley cilantro and onion in the food processor and mix well until the ingredients are finely chopped,Mix
oR2QDpoatcQ,validation,202,5,230,234,stir and cook it to simmer,Cook-Heat
okvTq8gtr8c,training,301,0,77,110,mix the peanut butter dressing chili sauce and soy sauce,Mix
pTjoGIvSfE8,validation,225,3,361,390,stir over medium heat until mixture comes to a boil,Cook-Heat
pe64g9YAOtM,training,321,0,35,60,mix stock soy sauce hoisin sauce sugar vinegar and pepper,Mix
pj-_TVHfrFg,training,310,3,72,101,trim edges to make even,Cut
qH6kSDQMiFA,training,318,2,43,50,cut a knob of ginger and place in blender,Cut
qRUbmEZ6oiA,training,319,1,77,82,cook spinach and eggplant in boiling water,Cook-Heat
qmoqJRP5N6E,training,103,14,199,206,spread sauce mix on noodle bun place meat burger patty topped with cheese slice place fried bok choy leaves,Cut
qpxPlQ0IfLk,training,110,10,222,249,cut the chicken breast and bread to small slices and put them with the lettuce,Cut
rKtI8FQGhHo,validation,229,10,248,274,form the falafel balls and place them on a baking sheet,Bake
rf_mGLJPnDk,validation,422,8,216,227,serve with char siew wonton soup and pickled green chilies,Plate
rwYaDqXFH88,validation,103,6,335,395,slice the tomatoes spread the sauce on the burger base and place tomato and spinach on top,Cut
rwZZ7d-AOgk,training,307,0,45,58,cut the piece of nori in half and place on top of the bamboo roller,Cut
s99K_WyajB8,training,302,7,291,324,fry the spring rolls in oil and serve with ketchup,Cook-Heat
s9r-CxnCXkg,training,104,5,204,220,melt some butter in the eggs and put the scrambled eggs on a piece of toast to serve,Plate
sQl3bQ1rQUM,training,306,5,272,288,coat the shrimp in sunflower flour and the batter and place into the oil,Season
tYg3lQ5aZv8,validation,309,1,59,62,boil water and add shiitake mushroom and steep till rehydrated,Cook-Heat
u2U7VkXHtMU,training,227,4,186,225,mix everything and serve,Plate
u7xQLvrmRUg,training,422,3,53,63,boil wonton and baby bok choy in it,Cook-Heat
uFbAiNoQYQE,training,114,1,36,61,peel and cut the potatos,Cut
uHv9xRooPMc,validation,313,4,110,146,garnish the salmon with a little sushi rice fish roe and thick soy sauce,Plate
u_EbTnpbHRk,training,203,4,139,159,cover the bowl with plastic wrap and place in the refrigerator,Idle
ulTKMWIQR30,training,116,0,3,17,combine pepperoni pizza sauce shredded cheese and stir them together,Mix
uyr2mXqn3Yo,training,228,1,100,120,roast the bell pepper on a stove,Bake
vHpqMItXGzg,training,109,2,67,89,coat each chicken piece with flour powder and egg mix simultaneously and place it on a plate,Season
vPmMb42q16g,training,112,2,49,64,mix the pasta with tomatos cheese salami and pepperoni,Mix
vmHAOH5UMFY,training,205,2,38,43,spread italian mozzarella cheese on top,Plate
wR8Ybxpnbwc,validation,308,5,98,101,spread the cooked rice on the sheet of nori shiny side down,Plate
xHr8X2Wpmno,validation,226,0,47,60,pick the ends off the verdalago,Cut
xfiIOUS6FpQ,training,127,2,30,54,heat vegetable oil in a skillet add red onions red pepper minced garlic and minced jalapeno pepper and stir,Cook-Heat
y-Jxli-JfPg,training,210,0,20,31,grate the potato and onion,Cut
y0c17Wxj_TI,training,102,1,113,153,mix flour baking powder and salt in a bowl then coat the onions,Bake
yWEq4_EG1us,validation,224,4,173,201,coat the pork in flour egg and breadcrumbs,Season
zF3TOfktwd4,validation,308,0,5,23,prepare a piece of sushi seaweed wrapper,Prep
zqTXQ-YqrgQ,validation,205,10,151,160,top with basil leaves,Plate
-Ju39A-G0Dk,validation,225,1,134,143,pour the tomato puree in,Season
-jZ_U3neOcI,training,422,1,9,12,add chopped pork neck bones,Mix
-yfTO7V2d_E,training,122,2,146,154,pour in stock,Mix
-lMphXmWvbk,training,223,2,153,167,add wine cover with cling film and place it in fridge,Mix
-geDRZmY-E8,training,324,3,153,168,add the noodles and an egg to the boiling water,Cook-Heat
-geDRZmY-E8,training,324,5,207,237,place the egg fish cake green onion and ika tenkasu on top of the noodles,Plate
-lMphXmWvbk,training,223,7,300,318,add the beef broth wine marinade stock and the sachet,Mix
-Ju39A-G0Dk,validation,225,9,295,314,pour the soup on the macaroni,Mix
-lMphXmWvbk,training,223,1,137,152,place beef carrot garlic and the sachet in a big bowl,Idle
-goI2-eJO1w,validation,124,3,198,200,add some apple cider vinegar to the pot,Season
-yfTO7V2d_E,training,122,5,249,257,add basil leaves to the soup,Mix
-ErPSunMfcs,validation,201,0,22,24,prepare some chicken cutlets and immense them in two beat eggs,Mix
-AfxeTnCbVQ,training,301,0,26,54,cut chicken breasts pieces and add marinate with soy sauce cooking sherry and cornstarch,Cook-Heat
-ORd4EBliqw,training,207,0,15,23,peel and cut the potato,Cut
-eyDS81FADw,training,314,1,50,62,mix miso paste sake mirin and sesame oil,Mix
-sQXBqu-_1w,training,323,5,134,136,mix the pork with the marinade,Mix
-gJHzNJFTx4,training,425,7,158,168,flip the dosa over,Idle
-gJHzNJFTx4,training,425,10,205,210,fold the dosa,Mix
-AwyG1JcMp8,validation,309,1,101,117,place the filling on a wrapper and press the edges together,Mix
-yfTO7V2d_E,training,122,8,480,508,add parmesan butter and milk to the soup,Mix
-h8c5sLelZ4,training,405,7,168,200,add chopped tomatoes and cover the pot,Cook-Heat
-GlSSp5ZOCQ,validation,121,8,158,180,add clams bacon heavy cream cayenne pepper and stir the soup,Season
-geDRZmY-E8,training,324,0,120,123,boil the water,Cook-Heat
-goI2-eJO1w,validation,124,4,233,265,simmer the hotdogs,Cook-Heat
-xbTvALWCIg,training,311,5,262,271,spread the soy air on the plate,Plate
-GlSSp5ZOCQ,validation,121,7,152,158,cut potato and add it to the chowder,Cut
